employee_id,first_name,age,gender,department,job_level,years_experience,salary,bonus_percent,performance_score,source_file
GEN_4361,,50.0,Male,Operations,,,80290.0,14.29,,employees_project_cleaned.csv
GEN_4362,,39.0,Female,Operations,,,43893.0,7.49,,employees_project_cleaned.csv
GEN_4363,,53.0,Female,Operations,,,43140.0,10.44,,employees_project_cleaned.csv
GEN_4364,,59.0,Other,Sales,,,85668.0,10.25,,employees_project_cleaned.csv
GEN_4365,,43.0,Male,Engineering,,,46905.0,15.35,,employees_project_cleaned.csv
GEN_4366,,30.0,Male,Sales,,,45037.0,17.74,,employees_project_cleaned.csv
GEN_4367,,32.0,Male,Finance,,,124475.0,14.85,,employees_project_cleaned.csv
GEN_4368,,33.0,Other,Sales,,,63623.0,11.46,,employees_project_cleaned.csv
GEN_4369,,41.0,Male,HR,,,40207.0,13.3,,employees_project_cleaned.csv
GEN_4370,,36.0,Male,HR,,,45592.0,19.83,,employees_project_cleaned.csv
GEN_4371,,29.0,Male,HR,,,109473.0,9.68,,employees_project_cleaned.csv
GEN_4372,,45.0,Male,Operations,,,85860.0,5.38,,employees_project_cleaned.csv
GEN_4373,,25.0,Male,Sales,,,141979.0,19.83,,employees_project_cleaned.csv
GEN_4374,,26.0,Male,Finance,,,36304.0,9.63,,employees_project_cleaned.csv
GEN_4375,,49.0,Male,Sales,,,39074.0,9.13,,employees_project_cleaned.csv
GEN_4376,,34.0,Female,Finance,,,49086.0,18.06,,employees_project_cleaned.csv
GEN_4377,,46.0,Other,HR,,,140252.0,5.39,,employees_project_cleaned.csv
GEN_4378,,35.0,Male,Finance,,,93870.0,13.77,,employees_project_cleaned.csv
GEN_4379,,44.0,Female,Sales,,,44849.0,6.24,,employees_project_cleaned.csv
GEN_4380,,52.0,Female,Engineering,,,57606.0,5.84,,employees_project_cleaned.csv
GEN_4381,,50.0,Other,Sales,,,55227.0,19.66,,employees_project_cleaned.csv
GEN_4382,,44.0,Female,Engineering,,,112909.0,11.16,,employees_project_cleaned.csv
GEN_4383,,36.0,Female,Finance,,,86882.0,10.47,,employees_project_cleaned.csv
GEN_4384,,54.0,Other,HR,,,48199.0,18.89,,employees_project_cleaned.csv
GEN_4385,,37.0,Female,Marketing,,,96914.0,8.99,,employees_project_cleaned.csv
GEN_4386,,33.0,Male,Engineering,,,41308.0,7.51,,employees_project_cleaned.csv
GEN_4387,,45.0,Other,Engineering,,,73791.0,6.23,,employees_project_cleaned.csv
GEN_4388,,39.0,Female,HR,,,78355.0,17.13,,employees_project_cleaned.csv
GEN_4389,,31.0,Male,Marketing,,,147861.0,13.19,,employees_project_cleaned.csv
GEN_4390,,35.0,Female,Engineering,,,102146.0,10.65,,employees_project_cleaned.csv
GEN_4391,,24.0,Other,Finance,,,52740.0,13.2,,employees_project_cleaned.csv
GEN_4392,,38.0,Other,Sales,,,62591.0,12.93,,employees_project_cleaned.csv
GEN_4393,,57.0,Male,Marketing,,,86447.0,16.56,,employees_project_cleaned.csv
GEN_4394,,27.0,Female,Marketing,,,105415.0,15.14,,employees_project_cleaned.csv
GEN_4395,,54.0,Other,Finance,,,121245.0,17.96,,employees_project_cleaned.csv
GEN_4396,,34.0,Female,Operations,,,70379.0,14.34,,employees_project_cleaned.csv
GEN_4397,,49.0,Other,Marketing,,,80057.0,8.38,,employees_project_cleaned.csv
GEN_4398,,36.0,Other,Operations,,,52432.0,11.3,,employees_project_cleaned.csv
GEN_4399,,51.0,Other,Finance,,,54842.0,15.99,,employees_project_cleaned.csv
GEN_4400,,56.0,Other,Marketing,,,145725.0,11.69,,employees_project_cleaned.csv
GEN_4401,,22.0,Female,Finance,,,118708.0,12.36,,employees_project_cleaned.csv
GEN_4402,,38.0,Other,Engineering,,,144516.0,7.31,,employees_project_cleaned.csv
GEN_4403,,37.0,Male,Marketing,,,32204.0,12.11,,employees_project_cleaned.csv
GEN_4404,,31.0,Male,Engineering,,,133555.0,9.78,,employees_project_cleaned.csv
GEN_4405,,35.0,Male,HR,,,136022.0,13.77,,employees_project_cleaned.csv
GEN_4406,,58.0,Female,Engineering,,,70846.0,10.31,,employees_project_cleaned.csv
GEN_4407,,47.0,Female,Engineering,,,138821.0,8.23,,employees_project_cleaned.csv
GEN_4408,,35.0,Male,Engineering,,,49810.0,19.29,,employees_project_cleaned.csv
GEN_4409,,42.0,Female,Operations,,,35075.0,16.76,,employees_project_cleaned.csv
GEN_4410,,36.0,Other,Operations,,,115920.0,5.28,,employees_project_cleaned.csv
GEN_4411,,40.0,Male,Engineering,,,119081.0,9.54,,employees_project_cleaned.csv
GEN_4412,,28.0,Female,HR,,,65428.0,6.12,,employees_project_cleaned.csv
GEN_4413,,57.0,Female,HR,,,117983.0,9.54,,employees_project_cleaned.csv
GEN_4414,,26.0,Male,Marketing,,,95095.0,18.73,,employees_project_cleaned.csv
GEN_4415,,37.0,Female,Marketing,,,59725.0,12.7,,employees_project_cleaned.csv
GEN_4416,,48.0,Other,HR,,,91709.0,9.09,,employees_project_cleaned.csv
GEN_4417,,39.0,Other,Operations,,,72913.0,17.12,,employees_project_cleaned.csv
GEN_4418,,49.0,Other,Marketing,,,148555.0,10.63,,employees_project_cleaned.csv
GEN_4419,,54.0,Female,Finance,,,104658.0,12.02,,employees_project_cleaned.csv
GEN_4420,,22.0,Female,Marketing,,,139988.0,6.93,,employees_project_cleaned.csv
GEN_4421,,41.0,Male,Finance,,,141431.0,12.54,,employees_project_cleaned.csv
GEN_4422,,26.0,Male,Sales,,,30155.0,16.31,,employees_project_cleaned.csv
GEN_4423,,35.0,Female,Finance,,,96634.0,17.82,,employees_project_cleaned.csv
GEN_4424,,47.0,Female,Finance,,,46211.0,17.47,,employees_project_cleaned.csv
GEN_4425,,37.0,Female,Operations,,,89156.0,9.57,,employees_project_cleaned.csv
GEN_4426,,44.0,Other,Operations,,,122197.0,15.83,,employees_project_cleaned.csv
GEN_4427,,28.0,Male,Marketing,,,36406.0,14.33,,employees_project_cleaned.csv
GEN_4428,,54.0,Female,Marketing,,,107360.0,8.08,,employees_project_cleaned.csv
GEN_4429,,22.0,Female,Engineering,,,107454.0,15.0,,employees_project_cleaned.csv
GEN_4430,,24.0,Male,Finance,,,128234.0,6.59,,employees_project_cleaned.csv
GEN_4431,,31.0,Male,Engineering,,,128344.0,12.85,,employees_project_cleaned.csv
GEN_4432,,57.0,Female,Finance,,,52005.0,10.41,,employees_project_cleaned.csv
GEN_4433,,49.0,Other,Marketing,,,56917.0,8.66,,employees_project_cleaned.csv
GEN_4434,,29.0,Other,Sales,,,31307.0,13.17,,employees_project_cleaned.csv
GEN_4435,,40.0,Female,Operations,,,147959.0,14.24,,employees_project_cleaned.csv
GEN_4436,,42.0,Male,Engineering,,,110360.0,13.02,,employees_project_cleaned.csv
GEN_4437,,49.0,Other,Marketing,,,89675.0,19.12,,employees_project_cleaned.csv
GEN_4438,,35.0,Other,Sales,,,72468.0,9.9,,employees_project_cleaned.csv
GEN_4439,,52.0,Female,Sales,,,135388.0,18.05,,employees_project_cleaned.csv
GEN_4440,,42.0,Male,Operations,,,126111.0,19.61,,employees_project_cleaned.csv
GEN_4441,,55.0,Other,Finance,,,117896.0,5.21,,employees_project_cleaned.csv
GEN_4442,,23.0,Male,HR,,,63613.0,10.89,,employees_project_cleaned.csv
GEN_4443,,31.0,Female,Marketing,,,53648.0,6.92,,employees_project_cleaned.csv
GEN_4444,,25.0,Other,HR,,,144055.0,12.84,,employees_project_cleaned.csv
GEN_4445,,29.0,Male,Marketing,,,75734.0,19.15,,employees_project_cleaned.csv
GEN_4446,,35.0,Male,Engineering,,,89711.0,16.01,,employees_project_cleaned.csv
GEN_4447,,42.0,Male,Finance,,,47569.0,19.43,,employees_project_cleaned.csv
GEN_4448,,33.0,Other,Finance,,,132168.0,17.82,,employees_project_cleaned.csv
GEN_4449,,50.0,Female,Operations,,,49337.0,16.79,,employees_project_cleaned.csv
GEN_4450,,55.0,Other,Engineering,,,67418.0,18.52,,employees_project_cleaned.csv
GEN_4451,,36.0,Other,Operations,,,36397.0,15.94,,employees_project_cleaned.csv
GEN_4452,,49.0,Other,Marketing,,,59516.0,14.8,,employees_project_cleaned.csv
GEN_4453,,35.0,Female,Finance,,,72417.0,15.9,,employees_project_cleaned.csv
GEN_4454,,46.0,Male,Operations,,,31140.0,12.95,,employees_project_cleaned.csv
GEN_4455,,55.0,Male,Sales,,,147360.0,9.03,,employees_project_cleaned.csv
GEN_4456,,34.0,Female,Sales,,,73619.0,11.5,,employees_project_cleaned.csv
GEN_4457,,26.0,Female,HR,,,82428.0,12.02,,employees_project_cleaned.csv
GEN_4458,,58.0,Other,Finance,,,58454.0,13.69,,employees_project_cleaned.csv
GEN_4459,,53.0,Other,Engineering,,,64196.0,13.98,,employees_project_cleaned.csv
GEN_4460,,32.0,Female,Operations,,,114530.0,10.25,,employees_project_cleaned.csv
GEN_4461,,47.0,Female,Operations,,,124230.0,13.82,,employees_project_cleaned.csv
GEN_4462,,29.0,Female,Finance,,,83554.0,6.98,,employees_project_cleaned.csv
GEN_4463,,24.0,Male,Marketing,,,62793.0,18.14,,employees_project_cleaned.csv
GEN_4464,,39.0,Male,Operations,,,71971.0,11.53,,employees_project_cleaned.csv
GEN_4465,,22.0,Other,Operations,,,76804.0,12.89,,employees_project_cleaned.csv
GEN_4466,,41.0,Other,Operations,,,147666.0,10.86,,employees_project_cleaned.csv
GEN_4467,,44.0,Male,Finance,,,143688.0,15.84,,employees_project_cleaned.csv
GEN_4468,,56.0,Female,HR,,,148614.0,15.07,,employees_project_cleaned.csv
GEN_4469,,37.0,Female,Sales,,,123471.0,5.03,,employees_project_cleaned.csv
GEN_4470,,25.0,Other,Operations,,,104270.0,19.51,,employees_project_cleaned.csv
GEN_4471,,45.0,Female,Sales,,,97821.0,19.63,,employees_project_cleaned.csv
GEN_4472,,31.0,Female,Sales,,,115896.0,18.29,,employees_project_cleaned.csv
GEN_4473,,23.0,Female,Sales,,,64324.0,19.45,,employees_project_cleaned.csv
GEN_4474,,39.0,Male,Marketing,,,39866.0,15.16,,employees_project_cleaned.csv
GEN_4475,,24.0,Other,HR,,,104520.0,19.43,,employees_project_cleaned.csv
GEN_4476,,38.0,Other,Engineering,,,65820.0,5.09,,employees_project_cleaned.csv
GEN_4477,,35.0,Female,Operations,,,134769.0,16.95,,employees_project_cleaned.csv
GEN_4478,,30.0,Male,Marketing,,,78777.0,19.23,,employees_project_cleaned.csv
GEN_4479,,24.0,Other,Marketing,,,43283.0,9.17,,employees_project_cleaned.csv
GEN_4480,,47.0,Male,Marketing,,,117445.0,14.72,,employees_project_cleaned.csv
GEN_4481,,54.0,Other,Engineering,,,92987.0,19.11,,employees_project_cleaned.csv
GEN_4482,,59.0,Female,Marketing,,,69420.0,14.78,,employees_project_cleaned.csv
GEN_4483,,49.0,Female,Operations,,,37999.0,5.73,,employees_project_cleaned.csv
GEN_4484,,46.0,Female,HR,,,114050.0,8.87,,employees_project_cleaned.csv
GEN_4485,,38.0,Female,HR,,,91944.0,9.98,,employees_project_cleaned.csv
GEN_4486,,28.0,Other,Finance,,,35110.0,17.42,,employees_project_cleaned.csv
GEN_4487,,54.0,Male,Operations,,,59055.0,9.68,,employees_project_cleaned.csv
GEN_4488,,22.0,Male,Operations,,,149246.0,14.81,,employees_project_cleaned.csv
GEN_4489,,32.0,Female,Marketing,,,125804.0,11.76,,employees_project_cleaned.csv
GEN_4490,,52.0,Other,Finance,,,120887.0,7.28,,employees_project_cleaned.csv
GEN_4491,,56.0,Other,HR,,,64742.0,13.24,,employees_project_cleaned.csv
GEN_4492,,33.0,Other,Marketing,,,124788.0,6.43,,employees_project_cleaned.csv
GEN_4493,,45.0,Other,Sales,,,35774.0,6.42,,employees_project_cleaned.csv
GEN_4494,,44.0,Other,Engineering,,,80583.0,11.52,,employees_project_cleaned.csv
GEN_4495,,45.0,Female,Marketing,,,125081.0,16.76,,employees_project_cleaned.csv
GEN_4496,,44.0,Other,Marketing,,,61174.0,8.83,,employees_project_cleaned.csv
GEN_4497,,49.0,Male,Engineering,,,59300.0,18.44,,employees_project_cleaned.csv
GEN_4498,,50.0,Female,Engineering,,,39168.0,16.91,,employees_project_cleaned.csv
GEN_4499,,38.0,Male,HR,,,96077.0,12.44,,employees_project_cleaned.csv
GEN_4500,,25.0,Male,Sales,,,107067.0,6.48,,employees_project_cleaned.csv
GEN_4501,,23.0,Male,Finance,,,66593.0,9.46,,employees_project_cleaned.csv
GEN_4502,,33.0,Female,Marketing,,,65851.0,16.2,,employees_project_cleaned.csv
GEN_4503,,36.0,Other,Engineering,,,75096.0,13.85,,employees_project_cleaned.csv
GEN_4504,,35.0,Other,HR,,,96262.0,5.93,,employees_project_cleaned.csv
GEN_4505,,43.0,Male,Sales,,,136956.0,16.16,,employees_project_cleaned.csv
GEN_4506,,50.0,Female,Operations,,,41240.0,13.72,,employees_project_cleaned.csv
GEN_4507,,43.0,Female,Sales,,,62994.0,11.1,,employees_project_cleaned.csv
GEN_4508,,52.0,Female,HR,,,86526.0,7.88,,employees_project_cleaned.csv
GEN_4509,,25.0,Female,Engineering,,,57734.0,18.37,,employees_project_cleaned.csv
GEN_4510,,58.0,Other,Engineering,,,149654.0,9.44,,employees_project_cleaned.csv
GEN_4511,,50.0,Female,Engineering,,,37069.0,19.92,,employees_project_cleaned.csv
GEN_4512,,32.0,Male,Operations,,,51800.0,7.33,,employees_project_cleaned.csv
GEN_4513,,53.0,Other,Engineering,,,101126.0,6.02,,employees_project_cleaned.csv
GEN_4514,,23.0,Male,Finance,,,117329.0,12.81,,employees_project_cleaned.csv
GEN_4515,,33.0,Female,Marketing,,,128989.0,6.76,,employees_project_cleaned.csv
GEN_4516,,23.0,Female,Engineering,,,84040.0,11.54,,employees_project_cleaned.csv
GEN_4517,,47.0,Other,Sales,,,130417.0,8.01,,employees_project_cleaned.csv
GEN_4518,,49.0,Other,Finance,,,141032.0,10.69,,employees_project_cleaned.csv
GEN_4519,,39.0,Female,HR,,,73732.0,12.8,,employees_project_cleaned.csv
GEN_4520,,47.0,Female,Engineering,,,54264.0,6.72,,employees_project_cleaned.csv
GEN_4521,,42.0,Other,Marketing,,,70992.0,11.03,,employees_project_cleaned.csv
GEN_4522,,49.0,Female,HR,,,39885.0,8.35,,employees_project_cleaned.csv
GEN_4523,,41.0,Male,Operations,,,130123.0,14.98,,employees_project_cleaned.csv
GEN_4524,,48.0,Male,Operations,,,109563.0,15.95,,employees_project_cleaned.csv
GEN_4525,,22.0,Other,HR,,,36256.0,15.1,,employees_project_cleaned.csv
GEN_4526,,48.0,Male,Operations,,,66735.0,8.02,,employees_project_cleaned.csv
GEN_4527,,43.0,Female,Engineering,,,115140.0,10.5,,employees_project_cleaned.csv
GEN_4528,,27.0,Female,HR,,,130500.0,19.04,,employees_project_cleaned.csv
GEN_4529,,51.0,Female,Engineering,,,40058.0,13.21,,employees_project_cleaned.csv
GEN_4530,,47.0,Male,Sales,,,40983.0,15.54,,employees_project_cleaned.csv
GEN_4531,,34.0,Other,Marketing,,,35571.0,5.91,,employees_project_cleaned.csv
GEN_4532,,58.0,Other,HR,,,35482.0,11.61,,employees_project_cleaned.csv
GEN_4533,,55.0,Other,HR,,,146758.0,7.03,,employees_project_cleaned.csv
GEN_4534,,49.0,Female,Finance,,,111768.0,8.81,,employees_project_cleaned.csv
GEN_4535,,50.0,Female,HR,,,141715.0,7.06,,employees_project_cleaned.csv
GEN_4536,,31.0,Other,Marketing,,,54087.0,5.08,,employees_project_cleaned.csv
GEN_4537,,29.0,Male,HR,,,111623.0,12.83,,employees_project_cleaned.csv
GEN_4538,,22.0,Male,Operations,,,89871.0,13.36,,employees_project_cleaned.csv
GEN_4539,,56.0,Female,Marketing,,,56649.0,6.15,,employees_project_cleaned.csv
GEN_4540,,44.0,Male,Finance,,,33321.0,19.2,,employees_project_cleaned.csv
GEN_4541,,30.0,Female,Sales,,,86532.0,10.43,,employees_project_cleaned.csv
GEN_4542,,24.0,Female,Engineering,,,82887.0,5.36,,employees_project_cleaned.csv
GEN_4543,,46.0,Female,HR,,,109623.0,6.04,,employees_project_cleaned.csv
GEN_4544,,58.0,Female,Operations,,,108915.0,16.24,,employees_project_cleaned.csv
GEN_4545,,37.0,Male,Finance,,,133634.0,17.25,,employees_project_cleaned.csv
GEN_4546,,41.0,Female,Engineering,,,88394.0,5.83,,employees_project_cleaned.csv
GEN_4547,,32.0,Female,HR,,,70510.0,9.73,,employees_project_cleaned.csv
GEN_4548,,23.0,Female,Operations,,,63361.0,11.09,,employees_project_cleaned.csv
GEN_4549,,55.0,Female,Finance,,,85731.0,17.28,,employees_project_cleaned.csv
GEN_4550,,37.0,Female,Operations,,,81649.0,9.45,,employees_project_cleaned.csv
GEN_4551,,57.0,Other,Finance,,,102237.0,10.2,,employees_project_cleaned.csv
GEN_4552,,58.0,Female,HR,,,111580.0,19.27,,employees_project_cleaned.csv
GEN_4553,,47.0,Other,Finance,,,81196.0,17.69,,employees_project_cleaned.csv
GEN_4554,,31.0,Female,Sales,,,104964.0,7.54,,employees_project_cleaned.csv
GEN_4555,,23.0,Other,Finance,,,147043.0,14.14,,employees_project_cleaned.csv
GEN_4556,,51.0,Male,Sales,,,54306.0,14.94,,employees_project_cleaned.csv
GEN_4557,,43.0,Other,Marketing,,,51778.0,9.41,,employees_project_cleaned.csv
GEN_4558,,51.0,Female,Marketing,,,50095.0,18.04,,employees_project_cleaned.csv
GEN_4559,,48.0,Other,Finance,,,44716.0,7.05,,employees_project_cleaned.csv
GEN_4560,,29.0,Other,Sales,,,44289.0,11.43,,employees_project_cleaned.csv
GEN_4561,,56.0,Other,Sales,,,122051.0,7.48,,employees_project_cleaned.csv
GEN_4562,,42.0,Female,Operations,,,101308.0,12.47,,employees_project_cleaned.csv
GEN_4563,,53.0,Male,Operations,,,95087.0,13.42,,employees_project_cleaned.csv
GEN_4564,,39.0,Female,HR,,,103463.0,5.89,,employees_project_cleaned.csv
GEN_4565,,54.0,Male,Operations,,,37788.0,15.59,,employees_project_cleaned.csv
GEN_4566,,44.0,Male,Finance,,,101966.0,13.28,,employees_project_cleaned.csv
GEN_4567,,50.0,Other,HR,,,54226.0,15.35,,employees_project_cleaned.csv
GEN_4568,,49.0,Other,Marketing,,,73541.0,12.69,,employees_project_cleaned.csv
GEN_4569,,56.0,Male,Marketing,,,93315.0,14.87,,employees_project_cleaned.csv
GEN_4570,,36.0,Male,Engineering,,,32352.0,11.07,,employees_project_cleaned.csv
GEN_4571,,40.0,Female,Marketing,,,144650.0,11.64,,employees_project_cleaned.csv
GEN_4572,,46.0,Female,Marketing,,,32224.0,6.37,,employees_project_cleaned.csv
GEN_4573,,32.0,Other,Engineering,,,60620.0,11.22,,employees_project_cleaned.csv
GEN_4574,,58.0,Other,Finance,,,101853.0,16.72,,employees_project_cleaned.csv
GEN_4575,,56.0,Other,Finance,,,73108.0,5.41,,employees_project_cleaned.csv
GEN_4576,,31.0,Female,Sales,,,79847.0,6.91,,employees_project_cleaned.csv
GEN_4577,,29.0,Female,Sales,,,111423.0,5.37,,employees_project_cleaned.csv
GEN_4578,,51.0,Other,Operations,,,134646.0,16.22,,employees_project_cleaned.csv
GEN_4579,,42.0,Male,Marketing,,,61552.0,13.41,,employees_project_cleaned.csv
GEN_4580,,42.0,Male,Marketing,,,103997.0,14.55,,employees_project_cleaned.csv
GEN_4581,,37.0,Other,Operations,,,142094.0,15.09,,employees_project_cleaned.csv
GEN_4582,,30.0,Other,Marketing,,,58803.0,8.36,,employees_project_cleaned.csv
GEN_4583,,41.0,Male,Operations,,,93530.0,13.38,,employees_project_cleaned.csv
GEN_4584,,35.0,Female,Engineering,,,39752.0,18.98,,employees_project_cleaned.csv
GEN_4585,,46.0,Male,Marketing,,,135426.0,7.66,,employees_project_cleaned.csv
GEN_4586,,27.0,Female,Engineering,,,130167.0,18.18,,employees_project_cleaned.csv
GEN_4587,,25.0,Male,Sales,,,106240.0,14.37,,employees_project_cleaned.csv
GEN_4588,,43.0,Other,Operations,,,78200.0,17.84,,employees_project_cleaned.csv
GEN_4589,,45.0,Other,Finance,,,37239.0,8.3,,employees_project_cleaned.csv
GEN_4590,,33.0,Other,Marketing,,,148805.0,12.04,,employees_project_cleaned.csv
GEN_4591,,29.0,Male,Operations,,,91588.0,14.53,,employees_project_cleaned.csv
GEN_4592,,55.0,Other,Marketing,,,42145.0,15.31,,employees_project_cleaned.csv
GEN_4593,,37.0,Other,Finance,,,103016.0,9.86,,employees_project_cleaned.csv
GEN_4594,,37.0,Male,Marketing,,,61897.0,15.51,,employees_project_cleaned.csv
GEN_4595,,33.0,Male,Sales,,,129441.0,14.05,,employees_project_cleaned.csv
GEN_4596,,57.0,Male,HR,,,52656.0,17.9,,employees_project_cleaned.csv
GEN_4597,,45.0,Male,Marketing,,,89474.0,12.42,,employees_project_cleaned.csv
GEN_4598,,37.0,Male,Finance,,,140058.0,11.29,,employees_project_cleaned.csv
GEN_4599,,53.0,Other,Finance,,,48693.0,17.56,,employees_project_cleaned.csv
GEN_4600,,53.0,Female,Finance,,,91949.0,10.47,,employees_project_cleaned.csv
GEN_4601,,29.0,Female,HR,,,148325.0,7.24,,employees_project_cleaned.csv
GEN_4602,,40.0,Female,Finance,,,92507.0,16.82,,employees_project_cleaned.csv
GEN_4603,,31.0,Female,Marketing,,,46184.0,8.05,,employees_project_cleaned.csv
GEN_4604,,22.0,Male,Engineering,,,147990.0,15.79,,employees_project_cleaned.csv
GEN_4605,,32.0,Other,Operations,,,53177.0,17.37,,employees_project_cleaned.csv
GEN_4606,,47.0,Female,Operations,,,50538.0,18.48,,employees_project_cleaned.csv
GEN_4607,,38.0,Other,Finance,,,123376.0,19.95,,employees_project_cleaned.csv
GEN_4608,,49.0,Male,HR,,,70108.0,5.21,,employees_project_cleaned.csv
GEN_4609,,57.0,Female,Operations,,,72080.0,11.73,,employees_project_cleaned.csv
GEN_4610,,59.0,Male,Marketing,,,41190.0,16.25,,employees_project_cleaned.csv
GEN_4611,,48.0,Female,Engineering,,,54972.0,5.86,,employees_project_cleaned.csv
GEN_4612,,54.0,Male,Sales,,,36416.0,12.14,,employees_project_cleaned.csv
GEN_4613,,35.0,Other,Operations,,,91215.0,10.65,,employees_project_cleaned.csv
GEN_4614,,47.0,Other,Finance,,,35926.0,8.8,,employees_project_cleaned.csv
GEN_4615,,55.0,Other,HR,,,119822.0,18.09,,employees_project_cleaned.csv
GEN_4616,,25.0,Male,Operations,,,98026.0,10.4,,employees_project_cleaned.csv
GEN_4617,,22.0,Female,Finance,,,114899.0,18.86,,employees_project_cleaned.csv
GEN_4618,,24.0,Other,Finance,,,32591.0,16.48,,employees_project_cleaned.csv
GEN_4619,,40.0,Female,HR,,,88712.0,17.26,,employees_project_cleaned.csv
GEN_4620,,52.0,Male,Sales,,,79334.0,11.3,,employees_project_cleaned.csv
GEN_4621,,33.0,Female,HR,,,89796.0,11.89,,employees_project_cleaned.csv
GEN_4622,,31.0,Other,Marketing,,,121575.0,17.6,,employees_project_cleaned.csv
GEN_4623,,41.0,Other,Sales,,,36971.0,6.15,,employees_project_cleaned.csv
GEN_4624,,50.0,Male,Engineering,,,144889.0,8.13,,employees_project_cleaned.csv
GEN_4625,,56.0,Male,HR,,,89560.0,16.71,,employees_project_cleaned.csv
GEN_4626,,29.0,Male,Operations,,,79811.0,5.2,,employees_project_cleaned.csv
GEN_4627,,44.0,Other,Operations,,,110742.0,10.81,,employees_project_cleaned.csv
GEN_4628,,49.0,Male,Marketing,,,32839.0,8.87,,employees_project_cleaned.csv
GEN_4629,,32.0,Other,HR,,,85506.0,13.2,,employees_project_cleaned.csv
GEN_4630,,46.0,Male,Sales,,,111816.0,8.24,,employees_project_cleaned.csv
GEN_4631,,27.0,Other,HR,,,116795.0,15.65,,employees_project_cleaned.csv
GEN_4632,,55.0,Other,HR,,,71862.0,12.95,,employees_project_cleaned.csv
GEN_4633,,47.0,Male,HR,,,145359.0,8.02,,employees_project_cleaned.csv
GEN_4634,,22.0,Male,Engineering,,,58602.0,5.78,,employees_project_cleaned.csv
GEN_4635,,41.0,Other,Engineering,,,81098.0,7.71,,employees_project_cleaned.csv
GEN_4636,,56.0,Female,Engineering,,,140990.0,9.75,,employees_project_cleaned.csv
GEN_4637,,56.0,Other,Sales,,,80124.0,8.5,,employees_project_cleaned.csv
GEN_4638,,58.0,Female,Operations,,,40634.0,14.61,,employees_project_cleaned.csv
GEN_4639,,55.0,Other,Finance,,,108860.0,6.99,,employees_project_cleaned.csv
GEN_4640,,43.0,Other,Engineering,,,127938.0,8.89,,employees_project_cleaned.csv
GEN_4641,,45.0,Other,Finance,,,52190.0,13.49,,employees_project_cleaned.csv
GEN_4642,,59.0,Female,Sales,,,47630.0,14.08,,employees_project_cleaned.csv
GEN_4643,,53.0,Male,Operations,,,91035.0,6.15,,employees_project_cleaned.csv
GEN_4644,,38.0,Female,Sales,,,78454.0,17.97,,employees_project_cleaned.csv
GEN_4645,,35.0,Female,Finance,,,119571.0,14.42,,employees_project_cleaned.csv
GEN_4646,,40.0,Male,HR,,,81151.0,8.4,,employees_project_cleaned.csv
GEN_4647,,37.0,Male,HR,,,111532.0,8.49,,employees_project_cleaned.csv
GEN_4648,,40.0,Male,Finance,,,35463.0,16.7,,employees_project_cleaned.csv
GEN_4649,,25.0,Female,Operations,,,82188.0,16.6,,employees_project_cleaned.csv
GEN_4650,,42.0,Other,Sales,,,132797.0,6.46,,employees_project_cleaned.csv
GEN_4651,,35.0,Other,Marketing,,,60933.0,16.11,,employees_project_cleaned.csv
GEN_4652,,43.0,Female,Operations,,,77591.0,8.1,,employees_project_cleaned.csv
GEN_4653,,50.0,Other,Operations,,,140816.0,8.32,,employees_project_cleaned.csv
GEN_4654,,23.0,Male,Operations,,,38472.0,7.47,,employees_project_cleaned.csv
GEN_4655,,38.0,Male,HR,,,120536.0,15.59,,employees_project_cleaned.csv
GEN_4656,,36.0,Other,HR,,,132154.0,8.69,,employees_project_cleaned.csv
GEN_4657,,22.0,Female,Sales,,,88608.0,10.32,,employees_project_cleaned.csv
GEN_4658,,27.0,Other,Engineering,,,45848.0,19.65,,employees_project_cleaned.csv
GEN_4659,,22.0,Male,Finance,,,72604.0,9.29,,employees_project_cleaned.csv
GEN_4660,,47.0,Other,Engineering,,,42237.0,15.14,,employees_project_cleaned.csv
GEN_4661,,45.0,Male,Engineering,,,84823.0,18.16,,employees_project_cleaned.csv
GEN_4662,,52.0,Female,Sales,,,85296.0,7.84,,employees_project_cleaned.csv
GEN_4663,,32.0,Other,Sales,,,106449.0,5.99,,employees_project_cleaned.csv
GEN_4664,,34.0,Male,Finance,,,66188.0,11.34,,employees_project_cleaned.csv
GEN_4665,,35.0,Other,Finance,,,91388.0,5.11,,employees_project_cleaned.csv
GEN_4666,,35.0,Male,Finance,,,123547.0,7.93,,employees_project_cleaned.csv
GEN_4667,,38.0,Male,Operations,,,33630.0,17.5,,employees_project_cleaned.csv
GEN_4668,,54.0,Female,HR,,,124333.0,12.39,,employees_project_cleaned.csv
GEN_4669,,27.0,Male,Operations,,,106708.0,8.77,,employees_project_cleaned.csv
GEN_4670,,33.0,Female,Sales,,,134648.0,11.99,,employees_project_cleaned.csv
GEN_4671,,44.0,Female,Finance,,,53567.0,18.44,,employees_project_cleaned.csv
GEN_4672,,36.0,Male,Sales,,,91332.0,14.18,,employees_project_cleaned.csv
GEN_4673,,55.0,Male,Sales,,,41390.0,5.32,,employees_project_cleaned.csv
GEN_4674,,59.0,Male,Operations,,,74789.0,18.96,,employees_project_cleaned.csv
GEN_4675,,54.0,Female,Sales,,,76851.0,17.71,,employees_project_cleaned.csv
GEN_4676,,43.0,Other,Marketing,,,102954.0,12.59,,employees_project_cleaned.csv
